0240570512,-2.772000
0240570612,-2.628000
0240570712,-2.484000
0240570812,-2.340000
0240570912,-2.214000
0240571012,-2.070000
0240571112,-1.926000
0240571212,-1.782000
0240571312,-1.638000
0240571412,-1.512000
0240571512,-1.368000
0240571612,-1.224000
0240571712,-1.080000
0240571812,-0.936000
0240571912,-0.792000
0240572012,-0.666000
0240572112,-0.522000
0240572212,-0.378000
0240572312,-0.234000
0240572412,-0.090000
0240572512,0.036000
0240572612,0.180000
0240572712,0.324000
0240572812,0.468000
0240572912,0.612000
0240573012,0.738000
0240573112,0.882000
0240573212,1.026000
0240573312,1.170000
0240573412,1.314000
0240573512,1.440000
0240573612,1.584000
0240573712,1.728000
0240573812,1.872000
0240573912,2.016000
0240574012,2.160000
0240574112,2.286000
0240574212,2.430000
0240574312,2.574000
0240574412,2.718000
0240574512,2.862000
0240574612,3.006000
0240574712,3.132000
0240574812,3.276000
0240574912,3.420000
0240575012,3.564000
0240575112,3.708000
0240575212,3.834000
0240575312,3.978000
0240575412,4.122000
0240575512,4.266000
0240575612,4.410000
0240575712,4.536000
0240575812,4.680000
0240575912,4.824000
0240576012,4.932000
0240576112,5.022000
0240576212,5.076000
0240576312,5.112000
0240576412,5.112000
0240576512,5.112000
0240576612,5.112000
0240576712,5.112000
0240576812,5.112000
0240576912,5.112000
0240577012,5.112000
0240577112,5.112000
0240577212,5.112000
0240577312,5.112000
0240577412,5.112000
0240577512,5.112000
0240577612,5.112000
0240577712,5.112000
0240577812,5.112000
0240577912,5.112000
0240578012,5.112000
0240578112,5.112000
0240578212,5.112000
0240578312,5.112000
0240578412,5.112000
0240578512,5.112000
0240578612,5.112000
0240578712,5.112000
0240578812,5.112000
0240578912,5.112000
0240579012,5.112000
0240579112,5.112000
0240579212,5.112000
0240579312,5.112000
0240579412,5.112000
0240579512,5.112000
0240579612,5.112000
0240579712,5.112000
0240579812,5.112000
0240579912,5.112000
0240580012,5.112000
0240580112,5.112000
0240580212,5.112000
0240580312,5.112000
0240580412,5.112000
0240580512,5.112000
0240580612,5.112000
0240580712,5.112000
0240580812,5.112000
0240580912,5.112000
0240581012,5.112000
0240581112,5.058000
0240581212,4.968000
0240581312,4.824000
0240581412,4.698000
0240581512,4.554000
0240581612,4.410000
0240581712,4.284000
0240581812,4.140000
0240581912,3.996000
0240582012,3.852000
